"Date","Price","Open","High","Low","Vol.","Change %"
"02/05/1976","300.57","300.57","300.57","300.57","","0.00%"
"02/04/1976","300.57","300.57","300.57","300.57","","-0.72%"
"02/03/1976","302.76","302.76","302.76","302.76","","-0.15%"
"02/02/1976","303.21","303.21","303.21","303.21","","-0.15%"
"01/30/1976","303.67","303.67","303.67","303.67","","0.00%"
"01/29/1976","303.67","303.67","303.67","303.67","","0.03%"
"01/28/1976","303.58","303.58","303.58","303.58","","-0.03%"
"01/27/1976","303.67","303.67","303.67","303.67","","-0.03%"
"01/26/1976","303.77","303.77","303.77","303.77","","-0.09%"
"01/23/1976","304.04","304.04","304.04","304.04","","-0.03%"
"01/22/1976","304.14","304.14","304.14","304.14","","-0.09%"
"01/21/1976","304.41","304.41","304.41","304.41","","0.18%"
"01/20/1976","303.86","303.86","303.86","303.86","","-0.09%"
"01/19/1976","304.14","304.14","304.14","304.14","","-0.36%"
"01/16/1976","305.25","305.25","305.25","305.25","","0.00%"
"01/15/1976","305.25","305.25","305.25","305.25","","-0.03%"
"01/14/1976","305.34","305.34","305.34","305.34","","0.03%"
"01/13/1976","305.25","305.25","305.25","305.25","","0.03%"
"01/12/1976","305.16","305.16","305.16","305.16","","-0.27%"
"01/09/1976","306.00","306.00","306.00","306.00","","0.12%"
"01/08/1976","305.62","305.62","305.62","305.62","","0.12%"
"01/07/1976","305.25","305.25","305.25","305.25","","0.06%"
"01/06/1976","305.06","305.06","305.06","305.06","","-0.03%"
"01/05/1976","305.16","305.16","305.16","305.16","","0.03%"
"01/02/1976","305.06","305.06","305.06","305.06","","-0.03%"
"12/31/1975","305.16","305.16","305.16","305.16","","0.03%"
"12/30/1975","305.06","305.06","305.06","305.06","","-0.06%"
"12/29/1975","305.25","305.25","305.25","305.25","","-0.21%"
"12/26/1975","305.90","305.90","305.90","305.90","","0.00%"
"12/24/1975","305.90","305.90","305.90","305.90","","-0.03%"
"12/23/1975","306.00","306.00","306.00","306.00","","-0.03%"
"12/22/1975","306.09","306.09","306.09","306.09","","0.00%"
"12/19/1975","306.09","306.09","306.09","306.09","","0.15%"
"12/18/1975","305.62","305.62","305.62","305.62","","0.00%"
"12/17/1975","305.62","305.62","305.62","305.62","","0.03%"
"12/16/1975","305.53","305.53","305.53","305.53","","-0.15%"
"12/15/1975","306.00","306.00","306.00","306.00","","0.03%"
"12/12/1975","305.90","305.90","305.90","305.90","","0.00%"
"12/11/1975","305.90","305.90","305.90","305.90","","-0.06%"
"12/10/1975","306.09","306.09","306.09","306.09","","-0.03%"
"12/09/1975","306.19","306.19","306.19","306.19","","-0.21%"
"12/08/1975","306.84","306.84","306.84","306.84","","0.03%"
"12/05/1975","306.75","306.75","306.75","306.75","","0.58%"
"12/04/1975","304.97","304.97","304.97","304.97","","-0.03%"
"12/03/1975","305.06","305.06","305.06","305.06","","0.21%"
"12/02/1975","304.41","304.41","304.41","304.41","","0.00%"
"12/01/1975","304.41","304.41","304.41","304.41","","0.43%"
"11/28/1975","303.12","303.12","303.12","303.12","","-0.03%"
"11/26/1975","303.21","303.21","303.21","303.21","","0.03%"
"11/25/1975","303.12","303.12","303.12","303.12","","0.06%"
"11/24/1975","302.94","302.94","302.94","302.94","","-0.06%"
"11/21/1975","303.12","303.12","303.12","303.12","","0.06%"
"11/20/1975","302.94","302.94","302.94","302.94","","-0.06%"
"11/19/1975","303.12","303.12","303.12","303.12","","0.06%"
"11/18/1975","302.94","302.94","302.94","302.94","","0.09%"
"11/17/1975","302.66","302.66","302.66","302.66","","0.03%"
"11/14/1975","302.57","302.57","302.57","302.57","","0.12%"
"11/13/1975","302.21","302.21","302.21","302.21","","0.09%"
"11/12/1975","301.93","301.93","301.93","301.93","","-0.12%"
"11/10/1975","302.30","302.30","302.30","302.30","","0.18%"
"11/07/1975","301.75","301.75","301.75","301.75","","0.00%"
"11/06/1975","301.75","301.75","301.75","301.75","","-0.03%"
"11/05/1975","301.84","301.84","301.84","301.84","","0.03%"
"11/03/1975","301.75","301.75","301.75","301.75","","0.00%"
"10/31/1975","301.75","301.75","301.75","301.75","","0.03%"
"10/30/1975","301.66","301.66","301.66","301.66","","0.03%"
"10/29/1975","301.57","301.57","301.57","301.57","","0.03%"
"10/28/1975","301.48","301.48","301.48","301.48","","-0.03%"
"10/27/1975","301.57","301.57","301.57","301.57","","-0.03%"
"10/24/1975","301.66","301.66","301.66","301.66","","-0.06%"
"10/23/1975","301.84","301.84","301.84","301.84","","0.09%"
"10/22/1975","301.57","301.57","301.57","301.57","","0.15%"
"10/21/1975","301.11","301.11","301.11","301.11","","-0.45%"
"10/20/1975","302.48","302.48","302.48","302.48","","-0.09%"
"10/17/1975","302.76","302.76","302.76","302.76","","-0.06%"
"10/16/1975","302.94","302.94","302.94","302.94","","0.00%"
"10/15/1975","302.94","302.94","302.94","302.94","","0.09%"
"10/14/1975","302.66","302.66","302.66","302.66","","-0.09%"
"10/10/1975","302.94","302.94","302.94","302.94","","-0.03%"
"10/09/1975","303.03","303.03","303.03","303.03","","-0.03%"
"10/08/1975","303.12","303.12","303.12","303.12","","0.06%"
"10/07/1975","302.94","302.94","302.94","302.94","","-0.06%"
"10/06/1975","303.12","303.12","303.12","303.12","","0.03%"
"10/03/1975","303.03","303.03","303.03","303.03","","0.12%"
"10/02/1975","302.66","302.66","302.66","302.66","","0.03%"
"10/01/1975","302.57","302.57","302.57","302.57","","-0.09%"
"09/30/1975","302.85","302.85","302.85","302.85","","-0.12%"
"09/29/1975","303.21","303.21","303.21","303.21","","0.48%"
"09/26/1975","301.75","301.75","301.75","301.75","","-0.30%"
"09/25/1975","302.66","302.66","302.66","302.66","","-0.15%"
"09/24/1975","303.12","303.12","303.12","303.12","","-0.06%"
"09/23/1975","303.31","303.31","303.31","303.31","","0.12%"
"09/22/1975","302.94","302.94","302.94","302.94","","0.45%"
"09/19/1975","301.57","301.57","301.57","301.57","","0.36%"
"09/18/1975","300.48","300.48","300.48","300.48","","0.72%"
"09/17/1975","298.33","298.33","298.33","298.33","","0.09%"
"09/16/1975","298.06","298.06","298.06","298.06","","0.00%"
"09/15/1975","298.06","298.06","298.06","298.06","","0.00%"
"09/12/1975","298.06","298.06","298.06","298.06","","0.00%"
"09/11/1975","298.06","298.06","298.06","298.06","","0.03%"
"09/10/1975","297.97","297.97","297.97","297.97","","-0.03%"
"09/09/1975","298.06","298.06","298.06","298.06","","0.03%"
"09/08/1975","297.97","297.97","297.97","297.97","","0.00%"
"09/05/1975","297.97","297.97","297.97","297.97","","0.03%"
"09/04/1975","297.89","297.89","297.89","297.89","","0.03%"
"09/03/1975","297.80","297.80","297.80","297.80","","-0.06%"
"09/02/1975","297.97","297.97","297.97","297.97","","0.00%"
"08/29/1975","297.97","297.97","297.97","297.97","","-0.03%"
"08/28/1975","298.06","298.06","298.06","298.06","","0.03%"
"08/27/1975","297.97","297.97","297.97","297.97","","-0.06%"
"08/26/1975","298.15","298.15","298.15","298.15","","0.03%"
"08/25/1975","298.06","298.06","298.06","298.06","","0.03%"
"08/22/1975","297.97","297.97","297.97","297.97","","0.03%"
"08/21/1975","297.89","297.89","297.89","297.89","","-0.03%"
"08/20/1975","297.97","297.97","297.97","297.97","","-0.03%"
"08/19/1975","298.06","298.06","298.06","298.06","","-0.03%"
"08/18/1975","298.15","298.15","298.15","298.15","","0.06%"
"08/15/1975","297.97","297.97","297.97","297.97","","0.00%"
"08/14/1975","297.97","297.97","297.97","297.97","","0.00%"
"08/13/1975","297.97","297.97","297.97","297.97","","-0.03%"
"08/12/1975","298.06","298.06","298.06","298.06","","0.09%"
"08/11/1975","297.80","297.80","297.80","297.80","","0.06%"
"08/08/1975","297.62","297.62","297.62","297.62","","-0.12%"
"08/07/1975","297.97","297.97","297.97","297.97","","-0.03%"
"08/06/1975","298.06","298.06","298.06","298.06","","0.03%"
"08/05/1975","297.97","297.97","297.97","297.97","","0.00%"
"08/04/1975","297.97","297.97","297.97","297.97","","0.03%"
"08/01/1975","297.89","297.89","297.89","297.89","","0.06%"
"07/31/1975","297.71","297.71","297.71","297.71","","0.09%"
"07/30/1975","297.44","297.44","297.44","297.44","","0.03%"
"07/29/1975","297.35","297.35","297.35","297.35","","-0.15%"
"07/28/1975","297.80","297.80","297.80","297.80","","0.39%"
"07/25/1975","296.65","296.65","296.65","296.65","","-0.33%"
"07/24/1975","297.62","297.62","297.62","297.62","","0.27%"
"07/23/1975","296.82","296.82","296.82","296.82","","0.12%"
"07/22/1975","296.47","296.47","296.47","296.47","","0.12%"
"07/21/1975","296.12","296.12","296.12","296.12","","-0.03%"
"07/18/1975","296.21","296.21","296.21","296.21","","-0.03%"
"07/17/1975","296.30","296.30","296.30","296.30","","0.09%"
"07/16/1975","296.03","296.03","296.03","296.03","","0.06%"
"07/15/1975","295.86","295.86","295.86","295.86","","0.00%"
"07/14/1975","295.86","295.86","295.86","295.86","","-0.09%"
"07/11/1975","296.12","296.12","296.12","296.12","","0.00%"
"07/10/1975","296.12","296.12","296.12","296.12","","0.06%"
"07/09/1975","295.95","295.95","295.95","295.95","","0.09%"
"07/08/1975","295.68","295.68","295.68","295.68","","0.06%"
"07/07/1975","295.51","295.51","295.51","295.51","","0.03%"
"07/03/1975","295.42","295.42","295.42","295.42","","-0.03%"
"07/02/1975","295.51","295.51","295.51","295.51","","-0.06%"
"07/01/1975","295.68","295.68","295.68","295.68","","0.00%"
"06/30/1975","295.68","295.68","295.68","295.68","","-0.12%"
"06/27/1975","296.03","296.03","296.03","296.03","","0.09%"
"06/26/1975","295.77","295.77","295.77","295.77","","-0.41%"
"06/25/1975","297.00","297.00","297.00","297.00","","0.57%"
"06/24/1975","295.33","295.33","295.33","295.33","","0.21%"
"06/23/1975","294.72","294.72","294.72","294.72","","0.27%"
"06/20/1975","293.94","293.94","293.94","293.94","","-0.06%"
"06/19/1975","294.12","294.12","294.12","294.12","","0.00%"
"06/18/1975","294.12","294.12","294.12","294.12","","0.24%"
"06/17/1975","293.43","293.43","293.43","293.43","","-0.23%"
"06/16/1975","294.12","294.12","294.12","294.12","","0.50%"
"06/13/1975","292.65","292.65","292.65","292.65","","0.06%"
"06/12/1975","292.48","292.48","292.48","292.48","","0.20%"
"06/11/1975","291.89","291.89","291.89","291.89","","0.00%"
"06/10/1975","291.89","291.89","291.89","291.89","","0.03%"
"06/09/1975","291.80","291.80","291.80","291.80","","0.00%"
"06/06/1975","291.80","291.80","291.80","291.80","","-0.15%"
"06/05/1975","292.23","292.23","292.23","292.23","","0.32%"
"06/04/1975","291.29","291.29","291.29","291.29","","0.09%"
"06/03/1975","291.04","291.04","291.04","291.04","","-0.14%"
"06/02/1975","291.46","291.46","291.46","291.46","","-0.03%"
"05/30/1975","291.55","291.55","291.55","291.55","","0.06%"
"05/29/1975","291.38","291.38","291.38","291.38","","0.23%"
"05/28/1975","290.70","290.70","290.70","290.70","","-0.20%"
"05/27/1975","291.29","291.29","291.29","291.29","","0.09%"
"05/23/1975","291.04","291.04","291.04","291.04","","-0.29%"
"05/22/1975","291.89","291.89","291.89","291.89","","-0.06%"
"05/21/1975","292.06","292.06","292.06","292.06","","-0.06%"
"05/20/1975","292.23","292.23","292.23","292.23","","0.15%"
"05/19/1975","291.80","291.80","291.80","291.80","","0.09%"
"05/16/1975","291.55","291.55","291.55","291.55","","-0.03%"
"05/15/1975","291.63","291.63","291.63","291.63","","-0.06%"
"05/14/1975","291.80","291.80","291.80","291.80","","0.12%"
"05/13/1975","291.46","291.46","291.46","291.46","","0.06%"
"05/12/1975","291.29","291.29","291.29","291.29","","-0.06%"
"05/09/1975","291.46","291.46","291.46","291.46","","0.03%"
"05/08/1975","291.38","291.38","291.38","291.38","","0.06%"
"05/07/1975","291.21","291.21","291.21","291.21","","-0.06%"
"05/06/1975","291.38","291.38","291.38","291.38","","0.32%"
"05/05/1975","290.44","290.44","290.44","290.44","","0.03%"
"05/02/1975","290.36","290.36","290.36","290.36","","-0.61%"
"05/01/1975","292.14","292.14","292.14","292.14","","-0.03%"
"04/30/1975","292.23","292.23","292.23","292.23","","-0.55%"
"04/29/1975","293.86","293.86","293.86","293.86","","-0.23%"
"04/28/1975","294.55","294.55","294.55","294.55","","0.29%"
"04/25/1975","293.69","293.69","293.69","293.69","","0.29%"
"04/24/1975","292.83","292.83","292.83","292.83","","0.03%"
"04/23/1975","292.74","292.74","292.74","292.74","","-0.03%"
"04/22/1975","292.83","292.83","292.83","292.83","","0.00%"
"04/21/1975","292.83","292.83","292.83","292.83","","0.35%"
"04/18/1975","291.80","291.80","291.80","291.80","","0.03%"
"04/17/1975","291.72","291.72","291.72","291.72","","0.12%"
"04/16/1975","291.38","291.38","291.38","291.38","","0.15%"
"04/15/1975","290.95","290.95","290.95","290.95","","-0.12%"
"04/14/1975","291.29","291.29","291.29","291.29","","0.06%"
"04/11/1975","291.12","291.12","291.12","291.12","","-0.23%"
"04/10/1975","291.80","291.80","291.80","291.80","","-0.03%"
"04/09/1975","291.89","291.89","291.89","291.89","","0.00%"
"04/08/1975","291.89","291.89","291.89","291.89","","-0.03%"
"04/07/1975","291.97","291.97","291.97","291.97","","-0.09%"
"04/04/1975","292.23","292.23","292.23","292.23","","-0.03%"
"04/03/1975","292.31","292.31","292.31","292.31","","0.26%"
"04/02/1975","291.55","291.55","291.55","291.55","","0.23%"
"04/01/1975","290.87","290.87","290.87","290.87","","-1.07%"
"03/31/1975","294.03","294.03","294.03","294.03","","0.53%"
"03/28/1975","292.48","292.48","292.48","292.48","","0.14%"
"03/27/1975","292.06","292.06","292.06","292.06","","0.53%"
"03/26/1975","290.53","290.53","290.53","290.53","","0.18%"
"03/25/1975","290.02","290.02","290.02","290.02","","0.78%"
"03/24/1975","287.77","287.77","287.77","287.77","","0.11%"
"03/21/1975","287.44","287.44","287.44","287.44","","0.09%"
"03/20/1975","287.19","287.19","287.19","287.19","","-0.34%"
"03/19/1975","288.18","288.18","288.18","288.18","","0.34%"
"03/18/1975","287.19","287.19","287.19","287.19","","0.23%"
"03/17/1975","286.53","286.53","286.53","286.53","","-0.54%"
"03/14/1975","288.10","288.10","288.10","288.10","","-0.26%"
"03/13/1975","288.85","288.85","288.85","288.85","","0.55%"
"03/12/1975","287.27","287.27","287.27","287.27","","0.40%"
"03/11/1975","286.12","286.12","286.12","286.12","","-0.03%"
"03/10/1975","286.21","286.21","286.21","286.21","","0.09%"
"03/07/1975","285.96","285.96","285.96","285.96","","0.09%"
"03/06/1975","285.71","285.71","285.71","285.71","","0.17%"
"03/05/1975","285.23","285.23","285.23","285.23","","0.20%"
"03/04/1975","284.66","284.66","284.66","284.66","","-0.26%"
"03/03/1975","285.39","285.39","285.39","285.39","","-0.37%"
"02/28/1975","286.45","286.45","286.45","286.45","","0.20%"
"02/27/1975","285.88","285.88","285.88","285.88","","0.09%"
"02/26/1975","285.63","285.63","285.63","285.63","","-0.12%"
"02/25/1975","285.96","285.96","285.96","285.96","","0.03%"
"02/24/1975","285.88","285.88","285.88","285.88","","-1.26%"
"02/21/1975","289.52","289.52","289.52","289.52","","-0.55%"
"02/20/1975","291.12","291.12","291.12","291.12","","-0.15%"
"02/19/1975","291.55","291.55","291.55","291.55","","-0.61%"
"02/18/1975","293.34","293.34","293.34","293.34","","0.03%"
"02/14/1975","293.26","293.26","293.26","293.26","","0.15%"
"02/13/1975","292.83","292.83","292.83","292.83","","0.41%"
"02/11/1975","291.63","291.63","291.63","291.63","","-0.26%"
"02/10/1975","292.40","292.40","292.40","292.40","","-1.08%"
"02/07/1975","295.60","295.60","295.60","295.60","","-0.47%"
"02/06/1975","297.00","297.00","297.00","297.00","","-0.09%"
"02/05/1975","297.27","297.27","297.27","297.27","","0.06%"
"02/04/1975","297.09","297.09","297.09","297.09","","-0.12%"
"02/03/1975","297.44","297.44","297.44","297.44","","-0.18%"
"01/31/1975","297.97","297.97","297.97","297.97","","0.06%"
"01/30/1975","297.80","297.80","297.80","297.80","","0.15%"
"01/29/1975","297.35","297.35","297.35","297.35","","-0.03%"
"01/28/1975","297.44","297.44","297.44","297.44","","0.83%"
"01/27/1975","294.99","294.99","294.99","294.99","","-0.12%"
"01/24/1975","295.33","295.33","295.33","295.33","","-1.45%"
"01/23/1975","299.67","299.67","299.67","299.67","","-0.21%"
"01/22/1975","300.30","300.30","300.30","300.30","","-0.18%"
"01/21/1975","300.84","300.84","300.84","300.84","","-0.06%"
"01/20/1975","301.02","301.02","301.02","301.02","","0.06%"
"01/17/1975","300.84","300.84","300.84","300.84","","0.03%"
"01/16/1975","300.75","300.75","300.75","300.75","","-0.09%"
"01/15/1975","301.02","301.02","301.02","301.02","","0.03%"
"01/14/1975","300.93","300.93","300.93","300.93","","0.00%"
"01/13/1975","300.93","300.93","300.93","300.93","","0.03%"
"01/10/1975","300.84","300.84","300.84","300.84","","0.00%"
"01/09/1975","300.84","300.84","300.84","300.84","","0.03%"
"01/08/1975","300.75","300.75","300.75","300.75","","-0.06%"
"01/07/1975","300.93","300.93","300.93","300.93","","-0.03%"
"01/06/1975","301.02","301.02","301.02","301.02","","0.06%"
"01/03/1975","300.84","300.84","300.84","300.84","","0.06%"
"01/02/1975","300.66","300.66","300.66","300.66","","-0.12%"
"12/31/1974","301.02","301.02","301.02","301.02","","0.15%"
"12/30/1974","300.57","300.57","300.57","300.57","","-0.06%"
"12/27/1974","300.75","300.75","300.75","300.75","","-0.12%"
"12/26/1974","301.11","301.11","301.11","301.11","","-0.03%"
"12/24/1974","301.20","301.20","301.20","301.20","","0.06%"
"12/23/1974","301.02","301.02","301.02","301.02","","-0.03%"
"12/20/1974","301.11","301.11","301.11","301.11","","0.09%"
"12/19/1974","300.84","300.84","300.84","300.84","","0.06%"
"12/18/1974","300.66","300.66","300.66","300.66","","0.06%"
"12/17/1974","300.48","300.48","300.48","300.48","","0.06%"
"12/16/1974","300.30","300.30","300.30","300.30","","0.09%"
"12/13/1974","300.03","300.03","300.03","300.03","","0.00%"
"12/12/1974","300.03","300.03","300.03","300.03","","0.09%"
"12/11/1974","299.76","299.76","299.76","299.76","","0.00%"
"12/10/1974","299.76","299.76","299.76","299.76","","-0.03%"
"12/09/1974","299.85","299.85","299.85","299.85","","-0.03%"
"12/06/1974","299.94","299.94","299.94","299.94","","-0.03%"
"12/05/1974","300.03","300.03","300.03","300.03","","0.09%"
"12/04/1974","299.76","299.76","299.76","299.76","","-0.09%"
"12/03/1974","300.03","300.03","300.03","300.03","","-0.12%"
"12/02/1974","300.39","300.39","300.39","300.39","","0.03%"
"11/29/1974","300.30","300.30","300.30","300.30","","0.15%"
"11/27/1974","299.85","299.85","299.85","299.85","","-0.09%"
"11/26/1974","300.12","300.12","300.12","300.12","","-0.03%"
"11/25/1974","300.21","300.21","300.21","300.21","","0.12%"
"11/22/1974","299.85","299.85","299.85","299.85","","-0.03%"
"11/21/1974","299.94","299.94","299.94","299.94","","0.00%"
"11/20/1974","299.94","299.94","299.94","299.94","","0.00%"
"11/19/1974","299.94","299.94","299.94","299.94","","0.09%"
"11/18/1974","299.67","299.67","299.67","299.67","","-0.09%"
"11/15/1974","299.94","299.94","299.94","299.94","","-0.12%"
"11/14/1974","300.30","300.30","300.30","300.30","","0.06%"
"11/13/1974","300.12","300.12","300.12","300.12","","-0.06%"
"11/12/1974","300.30","300.30","300.30","300.30","","0.21%"
"11/08/1974","299.67","299.67","299.67","299.67","","-0.03%"
"11/07/1974","299.76","299.76","299.76","299.76","","-0.24%"
"11/06/1974","300.48","300.48","300.48","300.48","","0.00%"
"11/04/1974","300.48","300.48","300.48","300.48","","0.00%"
"11/01/1974","300.48","300.48","300.48","300.48","","0.18%"
"10/31/1974","299.94","299.94","299.94","299.94","","0.00%"
"10/30/1974","299.94","299.94","299.94","299.94","","0.00%"
"10/29/1974","299.94","299.94","299.94","299.94","","-0.06%"
"10/28/1974","300.12","300.12","300.12","300.12","","0.09%"
"10/25/1974","299.85","299.85","299.85","299.85","","-0.03%"
"10/24/1974","299.94","299.94","299.94","299.94","","0.09%"
"10/23/1974","299.67","299.67","299.67","299.67","","-0.09%"
"10/22/1974","299.94","299.94","299.94","299.94","","0.09%"
"10/21/1974","299.67","299.67","299.67","299.67","","0.12%"
"10/18/1974","299.31","299.31","299.31","299.31","","0.12%"
"10/17/1974","298.95","298.95","298.95","298.95","","-0.03%"
"10/16/1974","299.04","299.04","299.04","299.04","","-0.03%"
"10/15/1974","299.13","299.13","299.13","299.13","","0.00%"
"10/11/1974","299.13","299.13","299.13","299.13","","0.12%"
"10/10/1974","298.77","298.77","298.77","298.77","","0.03%"
"10/09/1974","298.69","298.69","298.69","298.69","","-0.36%"
"10/08/1974","299.76","299.76","299.76","299.76","","-0.09%"
"10/07/1974","300.03","300.03","300.03","300.03","","0.33%"
"10/04/1974","299.04","299.04","299.04","299.04","","0.00%"
"10/03/1974","299.04","299.04","299.04","299.04","","0.36%"
"10/02/1974","297.97","297.97","297.97","297.97","","-0.06%"
"10/01/1974","298.15","298.15","298.15","298.15","","-0.06%"
"09/30/1974","298.33","298.33","298.33","298.33","","0.54%"
"09/27/1974","296.74","296.74","296.74","296.74","","0.00%"
"09/26/1974","296.74","296.74","296.74","296.74","","0.18%"
"09/25/1974","296.21","296.21","296.21","296.21","","0.47%"
"09/24/1974","294.81","294.81","294.81","294.81","","-0.35%"
"09/23/1974","295.86","295.86","295.86","295.86","","0.00%"
"09/20/1974","295.86","295.86","295.86","295.86","","-0.32%"
"09/19/1974","296.82","296.82","296.82","296.82","","0.27%"
"09/18/1974","296.03","296.03","296.03","296.03","","-0.03%"
"09/17/1974","296.12","296.12","296.12","296.12","","-1.10%"
"09/16/1974","299.40","299.40","299.40","299.40","","-0.06%"
"09/13/1974","299.58","299.58","299.58","299.58","","-0.54%"
"09/12/1974","301.20","301.20","301.20","301.20","","-0.30%"
"09/11/1974","302.11","302.11","302.11","302.11","","-0.21%"
"09/10/1974","302.75","302.75","302.75","302.75","","0.09%"
"09/09/1974","302.48","302.48","302.48","302.48","","-0.06%"
"09/06/1974","302.66","302.66","302.66","302.66","","0.03%"
"09/05/1974","302.57","302.57","302.57","302.57","","-0.06%"
"09/04/1974","302.75","302.75","302.75","302.75","","0.03%"
"09/03/1974","302.66","302.66","302.66","302.66","","-0.09%"
"08/30/1974","302.94","302.94","302.94","302.94","","0.00%"
"08/29/1974","302.94","302.94","302.94","302.94","","0.15%"
"08/28/1974","302.48","302.48","302.48","302.48","","0.12%"
"08/27/1974","302.11","302.11","302.11","302.11","","-0.24%"
"08/26/1974","302.85","302.85","302.85","302.85","","-0.09%"
"08/23/1974","303.12","303.12","303.12","303.12","","-0.24%"
"08/22/1974","303.86","303.86","303.86","303.86","","0.12%"
"08/21/1974","303.49","303.49","303.49","303.49","","0.12%"
"08/20/1974","303.12","303.12","303.12","303.12","","0.00%"
"08/19/1974","303.12","303.12","303.12","303.12","","0.06%"
"08/16/1974","302.94","302.94","302.94","302.94","","0.06%"
"08/15/1974","302.75","302.75","302.75","302.75","","0.09%"
"08/14/1974","302.48","302.48","302.48","302.48","","0.21%"
"08/13/1974","301.84","301.84","301.84","301.84","","-0.09%"
"08/12/1974","302.11","302.11","302.11","302.11","","-0.15%"
"08/09/1974","302.57","302.57","302.57","302.57","","-0.06%"
"08/08/1974","302.75","302.75","302.75","302.75","","0.21%"
"08/07/1974","302.11","302.11","302.11","302.11","","0.45%"
"08/06/1974","300.75","300.75","300.75","300.75","","0.18%"
"08/05/1974","300.21","300.21","300.21","300.21","","0.03%"
"08/02/1974","300.12","300.12","300.12","300.12","","0.18%"
"08/01/1974","299.58","299.58","299.58","299.58","","0.45%"
"07/31/1974","298.24","298.24","298.24","298.24","","0.24%"
"07/30/1974","297.53","297.53","297.53","297.53","","-0.24%"
"07/29/1974","298.24","298.24","298.24","298.24","","0.95%"
"07/26/1974","295.42","295.42","295.42","295.42","","0.50%"
"07/25/1974","293.94","293.94","293.94","293.94","","0.38%"
"07/24/1974","292.83","292.83","292.83","292.83","","0.03%"
"07/23/1974","292.74","292.74","292.74","292.74","","0.50%"
"07/22/1974","291.29","291.29","291.29","291.29","","0.20%"
"07/19/1974","290.70","290.70","290.70","290.70","","0.12%"
"07/18/1974","290.36","290.36","290.36","290.36","","0.14%"
"07/17/1974","289.94","289.94","289.94","289.94","","0.64%"
"07/16/1974","288.10","288.10","288.10","288.10","","-0.26%"
"07/15/1974","288.85","288.85","288.85","288.85","","-0.11%"
"07/12/1974","289.18","289.18","289.18","289.18","","-0.96%"
"07/11/1974","291.97","291.97","291.97","291.97","","0.44%"
"07/10/1974","290.70","290.70","290.70","290.70","","0.79%"
"07/09/1974","288.43","288.43","288.43","288.43","","0.17%"
"07/08/1974","287.94","287.94","287.94","287.94","","0.20%"
"07/05/1974","287.36","287.36","287.36","287.36","","0.52%"
"07/03/1974","285.88","285.88","285.88","285.88","","-0.25%"
"07/02/1974","286.61","286.61","286.61","286.61","","0.46%"
"07/01/1974","285.31","285.31","285.31","285.31","","0.37%"
"06/28/1974","284.25","284.25","284.25","284.25","","0.11%"
"06/27/1974","283.93","283.93","283.93","283.93","","-0.06%"
"06/26/1974","284.09","284.09","284.09","284.09","","0.08%"
"06/25/1974","283.85","283.85","283.85","283.85","","0.08%"
"06/24/1974","283.61","283.61","283.61","283.61","","0.14%"
"06/21/1974","283.21","283.21","283.21","283.21","","0.11%"
"06/20/1974","282.89","282.89","282.89","282.89","","0.08%"
"06/19/1974","282.65","282.65","282.65","282.65","","-0.03%"
"06/18/1974","282.73","282.73","282.73","282.73","","0.00%"
"06/17/1974","282.73","282.73","282.73","282.73","","0.06%"
"06/14/1974","282.57","282.57","282.57","282.57","","0.03%"
"06/13/1974","282.49","282.49","282.49","282.49","","-0.17%"
"06/12/1974","282.97","282.97","282.97","282.97","","0.26%"
"06/11/1974","282.25","282.25","282.25","282.25","","0.03%"
"06/10/1974","282.17","282.17","282.17","282.17","","-0.17%"
"06/07/1974","282.65","282.65","282.65","282.65","","0.26%"
"06/06/1974","281.93","281.93","281.93","281.93","","0.03%"
"06/05/1974","281.85","281.85","281.85","281.85","","-0.37%"
"06/04/1974","282.89","282.89","282.89","282.89","","-0.28%"
"06/03/1974","283.69","283.69","283.69","283.69","","0.62%"
"05/31/1974","281.93","281.93","281.93","281.93","","0.37%"
"05/30/1974","280.90","280.90","280.90","280.90","","0.42%"
"05/29/1974","279.72","279.72","279.72","279.72","","0.14%"
"05/28/1974","279.33","279.33","279.33","279.33","","-0.06%"
"05/24/1974","279.49","279.49","279.49","279.49","","-0.03%"
"05/23/1974","279.56","279.56","279.56","279.56","","-0.11%"
"05/22/1974","279.88","279.88","279.88","279.88","","0.28%"
"05/21/1974","279.10","279.10","279.10","279.10","","0.31%"
"05/20/1974","278.24","278.24","278.24","278.24","","0.19%"
"05/17/1974","277.70","277.70","277.70","277.70","","0.03%"
"05/16/1974","277.62","277.62","277.62","277.62","","0.08%"
"05/15/1974","277.39","277.39","277.39","277.39","","-0.14%"
"05/14/1974","277.78","277.78","277.78","277.78","","0.06%"
"05/13/1974","277.62","277.62","277.62","277.62","","0.00%"
"05/10/1974","277.62","277.62","277.62","277.62","","0.00%"
"05/09/1974","277.62","277.62","277.62","277.62","","0.00%"
"05/08/1974","277.62","277.62","277.62","277.62","","-0.69%"
"05/07/1974","279.56","279.56","279.56","279.56","","0.05%"
"05/06/1974","279.41","279.41","279.41","279.41","","-0.14%"
"05/03/1974","279.80","279.80","279.80","279.80","","-0.06%"
"05/02/1974","279.96","279.96","279.96","279.96","","0.20%"
"05/01/1974","279.41","279.41","279.41","279.41","","-0.08%"
"04/30/1974","279.64","279.64","279.64","279.64","","0.11%"
"04/29/1974","279.33","279.33","279.33","279.33","","-0.17%"
"04/26/1974","279.80","279.80","279.80","279.80","","0.59%"
